track_id,genre,track_name,artist_name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
02hRgLvLKVXSPyujVhaPyl,chopped and screwed,Rollin,Screwston,25,0.703,0.832,5,-3.013,1,0.242,0.0316,0.324,0.0763,0.447,77.005,254400,4
02iCP7nW7dt5CUXUVEa8jR,western swing,Hide Your Face,Tex Williams,3,0.719,0.118,8,-22.943,1,0.0458,0.818,0.419,0.0595,0.961,98.765,136867,4
02jeFZMTe6O5t24FJpKl2W,chill beats,Interseasonal,GurtyBeats,26,0.649,0.268,10,-12.955,1,0.0302,0.0951,0.926,0.13,0.713,84.966,110000,4
02kZvaZmv3mxAhTYxTcSO0,ambient guitar,My Heart is in the Highlands (Arr. G. Herbig for Electric Guitar),Arvo Pärt,11,0.499,0.0163,5,-24.125,0,0.0605,0.994,0.887,0.102,0.164,77.05,538629,3
02lEOTPyjb7wp33RAENMF6,funk,Snow (Hey Oh),Red Hot Chili Peppers,1,0.427,0.9,11,-3.674,1,0.05,0.116,1.7e-05,0.119,0.599,104.655,334667,4
02oUhPB9IzkQKFgyfmVi4m,spirituals,Trouble of the World,Mahalia Jackson,25,0.508,0.173,5,-11.882,0,0.0386,0.962,0.00102,0.103,0.203,119.549,284133,3
02og8UGplCZafcvFJW5Rj5,japanese piano,Reflections (Arr. for Cello & Piano by Julian Riem),Toshifumi Hinata,31,0.166,0.0447,9,-24.761,0,0.0446,0.989,0.931,0.0956,0.0544,90.79,168329,3
02oxgLDIfNYqg3B8pMR2wI,modern jungle,Depthside Jungle,Just Jungle,0,0.634,0.826,1,-9.0,1,0.0592,0.00111,0.925,0.3,0.388,174.006,359996,4
02q1HBXVq5IHhI7GYBQhHP,"gospel, gospel r&b",Vida aos Sepulcros,Gabriela Rocha,1,0.318,0.708,4,-4.285,1,0.0397,0.137,0.0,0.12,0.169,139.368,293702,3
02qdvZQplVOEktenmDY3j0,canadian hip hop,Hop Hip,Steve Patterson,1,0.84,0.579,5,-9.683,1,0.405,0.795,0.0,0.311,0.712,101.914,257561,4
02r5sa5q9ZISh2yA41s6q1,french tech house,The After Taste of Anger,Timid Boy,0,0.807,0.539,11,-10.903,0,0.148,8.2e-05,0.888,0.048,0.151,121.011,430731,4
02rARiD2Fs965Lef0G9KcI,glam punk,Punk II,Redd Kross,2,0.42,0.92,11,-5.958,0,0.0673,7.99e-06,5.58e-05,0.27,0.482,184.105,101133,4
02rrgEYy5gmD4nXZM08hTO,chill beats,Madara,Gravy Beats,26,0.669,0.758,9,-9.232,1,0.0321,0.0254,0.899,0.315,0.243,110.062,218201,3
02s14ozU2MhVsUtMZlKAEp,indie hip hop,Tip Top Hip Hop Uke Pop,Rocket Kings,1,0.516,0.7,7,-9.006,1,0.126,0.228,5.62e-06,0.131,0.782,151.032,171639,4
02sQTPLt31iOoDBpYlHqjV,lo-fi study,Somewhere Else,dryhope,34,0.559,0.208,1,-10.964,1,0.0289,0.458,0.734,0.118,0.168,77.115,155844,3
02sqhrPHEbFh59mIzmcENW,folk rock,ใจสั่งมา,Loso,53,0.644,0.534,7,-6.818,1,0.0254,0.544,0.0,0.0866,0.334,136.075,209320,4
02srSkeu2pzybuVr2B9TJm,"motown, disco",When Will I See You Again,The Three Degrees,64,0.564,0.593,9,-9.245,1,0.0328,0.732,0.00366,0.343,0.766,120.753,178747,4
02ur9g2Lh4SudaLPTA7h0p,lo-fi jazzhop,Jazzhop Beat,LoFi Jazz,7,0.647,0.404,1,-11.444,0,0.0588,0.65,0.852,0.0996,0.406,169.064,126549,4
02uvoAbZonfcxSrm4BkSor,pop dance,Used to Know Me,Charli XCX,0,0.711,0.931,1,-4.042,1,0.0323,0.0914,4.41e-05,0.0892,0.775,118.009,145840,4
02wk5BttM0QL38ERjLPQJB,k-pop,Cool With You,NewJeans,86,0.752,0.65,5,-6.683,0,0.12,0.653,0.00136,0.105,0.532,134.993,147880,4
02x74sBkWgLwWFxK2cpWUI,eurodance,Be My Lover - Club Mix,La Bouche,52,0.621,0.943,9,-5.22,1,0.0308,0.000173,0.00045,0.755,0.572,135.051,386333,4
02xSnlXHxazSgGPt1OWYEi,atl hip hop,What's Your Fantasy,Ludacris,9,0.915,0.79,6,-3.186,0,0.207,0.16,0.0,0.112,0.967,140.093,275907,4
02xhKVE9o839YAzgVFHGZt,japanese piano,The Light's Burden Old Sharlayan Theme,Chewie Melodies,32,0.407,0.0247,6,-29.186,0,0.046,0.99,0.922,0.156,0.0557,149.481,252550,4
02yNnMvMEmRwuboBtNqtro,jazz funk,So...,Funky DL,35,0.86,0.847,7,-6.243,1,0.235,0.171,0.0,0.141,0.522,92.998,194903,4
02yaX0Reb1fQYIQdri4Ow8,brostep,Name Drop,Excision,56,0.319,0.983,1,-0.48,1,0.38,0.0079,0.00144,0.1,0.28,75.373,228800,4
032T2qJIXQ61zCHiRE7Jj7,"classic rock, country rock",Fortunate Son,Creedence Clearwater Revival,0,0.64,0.663,0,-7.516,1,0.0373,0.201,0.00806,0.152,0.665,132.768,140773,4
033qf8YxCIn1GwO9eQPTCC,ambient worship,Worship the Gourds,David Cross,0,0.371,0.468,4,-10.109,0,0.03,0.00347,0.323,0.0915,0.0954,138.337,484000,4
035NXgM6YGi0JtxIYgWFnT,background piano,Valse melancolique No. 1 in C Minor -for the left hand-,Carlos Marquez,21,0.249,0.0871,0,-24.273,0,0.0505,0.985,0.897,0.125,0.0965,93.584,146808,4
035s2CvGmbxsuSceuV4R2c,atl hip hop,M3tamorphosis,Playboi Carti,8,0.657,0.604,0,-6.045,1,0.0374,0.0213,0.0,0.156,0.122,73.933,312257,4
035vcb4z6qthHqPn1zd9em,british soul,C'est La Vie,SoulBox,19,0.735,0.854,8,-6.199,0,0.114,0.153,0.0,0.154,0.88,118.053,207081,4
037DAJ2ClglNQbEvXpGav4,"madchester, madchester",Why Can't I Touch It? - 2001 Remastered Version,Buzzcocks,48,0.587,0.613,0,-9.444,0,0.0341,0.000179,0.151,0.178,0.655,85.693,396333,4
037okwUr1nVLO54Mj2MIta,"baroque pop, baroque pop","L'Incoronazione di Poppea, SV 308, Act III, Scene 8: Duo: ""Pur ti miro"" (Poppea, Nerone)",Claudio Monteverdi,8,0.265,0.0282,7,-27.379,1,0.0427,0.977,0.0,0.0598,0.0623,96.928,257576,3
038yuRmrY7Vk8d6c3PDs7Q,electra,Indulgence,Nora En Pure,57,0.648,0.902,5,-6.882,0,0.0673,0.115,0.956,0.2,0.11,121.986,269508,4
03B5cqupHzk4mshx8uXfc8,atl trap,Cry Like This,Vl Deck,39,0.487,0.445,5,-9.912,1,0.376,0.101,0.0,0.338,0.395,75.77,207595,4
03BsODxJmtnB1yweYnxLhK,"tech house, bass house",The Movement,Matroda,33,0.799,0.965,8,-5.986,0,0.104,0.0132,0.215,0.284,0.597,124.998,186710,4
03BuJcDpgbg3Vk9oD04Ldk,detroit trap,Pledge Allegiance to the Bag,Trdee,9,0.694,0.62,1,-9.927,1,0.15,0.00518,5.94e-06,0.125,0.147,99.924,153600,4
03C7OsTzEbR1UoCKxTNcsd,lo-fi sleep,City Sleep,Kumo City,47,0.601,0.0507,2,-20.2,1,0.0419,0.951,0.906,0.124,0.12,90.032,154667,4
03JMk4280AAxpX491c0nLR,bedroom pop,At My Worst,Pink Sweat$,0,0.731,0.484,0,-5.579,1,0.0354,0.73,3.01e-06,0.326,0.35,92.043,169128,4
03JaulWq73CssogADNI7fN,hip pop,Whip Whip,Rhove,0,0.718,0.758,10,-7.953,1,0.402,0.27,0.0,0.197,0.723,100.267,117600,4
03JoYRbCX9SkglApSfcl5O,ambient worship,Song of Praise,Bayside Worship,7,0.395,0.559,1,-6.613,1,0.0314,0.226,0.0,0.456,0.193,135.895,656887,4
03Kxg0CMhVFTUwryIXorqY,jazz blues,Driftin' Blues,Sam Cooke,31,0.534,0.441,5,-11.805,1,0.0302,0.771,2.1e-06,0.215,0.678,106.232,197827,1
03LN4wCuukqzzUP5TD16pu,nyc rap,Special Delivery - P. Diddy Extended Radio Mix,G. Dep,0,0.726,0.916,10,-4.242,0,0.225,0.0652,0.0,0.366,0.64,97.94,401891,4
03LlwvuC4dTFElX1cOimRz,vintage gospel,Lights In The Valley,J.E. Mainer's Mountaineers,0,0.477,0.463,8,-10.915,1,0.032,0.938,5.32e-06,0.0858,0.762,128.165,191907,1
03Lt3p5wQjBk5XkOUdznWp,"neo soul, memphis soul",You're All I Need to Get By,Aretha Franklin,42,0.518,0.611,9,-6.051,1,0.0322,0.624,0.0,0.363,0.426,89.483,214093,4
03NkBFfdcMM4vjKr3Ji8ru,funk,Otherside,Red Hot Chili Peppers,0,0.458,0.796,0,-3.265,1,0.0574,0.00321,0.000201,0.0756,0.514,123.229,255373,4
03P6xt6WJs30Y43KaFwmg7,christian music,SMS (Shine),David Crowder Band,33,0.565,0.641,10,-6.381,1,0.0271,0.108,0.0,0.294,0.328,130.953,198013,4
03SSk6gaDmf52dJoo0Uinw,australian dance,Dance a Cachuca,The Wiggles,13,0.765,0.878,0,-3.575,1,0.0349,0.354,0.0,0.737,0.755,101.076,137893,1
03Sj5KoXtZQWdY9PPMLNe4,japanese piano,Fragile Dream,Joe Hisaishi,40,0.188,0.273,7,-11.723,0,0.0347,0.926,0.267,0.101,0.112,82.192,275307,3
03Sj7HcRn41QUBiHdYprkz,irish rock,Dancing In The Moonlight (It's Caught Me In It's Spotlight),Thin Lizzy,0,0.685,0.604,4,-9.703,0,0.133,0.00818,0.0,0.0881,0.794,144.882,207640,4
03SqZUQj2FoEp87bPnHdd4,pop venezolano,Conticinio,Hernán Gamboa,0,0.491,0.441,2,-6.85,1,0.0649,0.877,0.718,0.0586,0.804,85.177,194107,4
03VzAAMs5PrLM42XR7ijuc,alt z,Pussy Liquor,Rob Zombie,53,0.54,0.923,10,-3.965,1,0.0324,0.000347,0.00614,0.484,0.531,112.936,286773,4
03W4IMzxaqyF8EBeBZilk1,modern jungle,Cyaa Study Me,Kabaka Pyramid,12,0.765,0.702,4,-5.821,0,0.27,0.0716,0.0,0.543,0.871,134.013,289924,4
03XjpGGdsIPouALXem2Cku,neo r&b,Love Is A Verb,John Mayer,63,0.738,0.284,9,-12.0,1,0.0425,0.445,0.00129,0.119,0.461,65.977,144400,4
03YCVhNY0UpWX7MP1iRhip,tech house,Koi Wa Momoiro,Haruomi Hosono,24,0.569,0.621,5,-10.819,1,0.0466,0.215,0.003,0.207,0.63,137.598,166827,4
03ZFw4OZ8OR6Sk45xoxCqs,"classic rock, country rock",Jingle Bell Rock,Blake Shelton,0,0.65,0.736,0,-5.222,1,0.0378,0.122,0.0,0.0998,0.595,129.941,123400,4
03ZwNF6FTvazNuOXNQf8k8,madchester,The Queen Is Dead - 2011 Remaster,The Smiths,56,0.513,0.898,4,-6.242,1,0.0524,0.00106,0.0212,0.791,0.61,140.452,387147,4
03asRfW450JHojUl4voRXg,funk,Californication,Red Hot Chili Peppers,1,0.592,0.765,9,-2.788,0,0.027,0.0021,0.00154,0.127,0.327,96.483,329733,4
03b1NUHnoavfpLLKcEMfIb,crunk,Go Getta,Jeezy,53,0.392,0.751,3,-6.586,0,0.155,0.105,0.0,0.15,0.438,173.825,229347,4
03c2lLC2D3vFKdtmm7uYxb,slap house,Faded - Original Mix,Vettafaen,0,0.587,0.855,1,-7.665,1,0.0454,0.00828,0.000113,0.35,0.076,125.951,131505,4
03d83BdI4U4n4kRPqYlHGw,Acoustic Pop,Heaven (Instrumental Version),Steve Petrunak,19,0.501,0.424,9,-10.396,1,0.0362,0.562,0.958,0.152,0.641,80.026,175160,4
03eyNjBM2mpx28H6kdaufN,"singer-songwriter, singer-songwriter",Overwhelmed (Ryan Mack Remix),Ryan Mack,76,0.658,0.445,0,-8.749,0,0.154,0.161,0.0,0.0845,0.513,174.111,103240,4
03f95cczYGlSHf1UfnVRkp,spirituals,Tomorrow Is a Long Time,Odetta,29,0.52,0.139,8,-16.767,1,0.0324,0.95,0.00349,0.137,0.529,103.25,378960,4
03gImhRVs7PZYbjcx91NKq,smooth soul,Stop To Start,Will Downing,22,0.486,0.485,8,-7.232,1,0.0326,0.595,2.12e-05,0.149,0.201,125.886,221499,4
03grgUmUpf0FLQfnanchJp,houston rap,Atlanta Smokers Only (feat. Various Atlanta Artists),Cory Mo,2,0.739,0.725,5,-3.751,0,0.279,0.0106,0.0,0.297,0.38,150.059,387338,4
03hD2CL9TL8kYVAJQzYhLZ,vintage gospel,You Can't Stop A Tattler - Part 2,Washington Phillips,0,0.412,0.0696,1,-19.489,0,0.133,0.725,0.0,0.585,0.172,78.653,167941,4
03hSYxNIg6z5sDROSndnFn,"lo-fi jazzhop, lo-fi jazzhop",Jazzhop Cafe,Lofi Sleep,8,0.666,0.121,4,-24.587,1,0.0475,0.926,0.959,0.0959,0.257,180.023,109333,4
03hZpZ2K5o0fz2z5QQ6Ml7,spirituals,I'm Going to Live the Life I Sing About In My Song,Mahalia Jackson,15,0.552,0.0993,8,-19.285,1,0.0347,0.872,7.01e-05,0.214,0.546,88.074,240907,4
03hqMhmCZiNKMSPmVabPLP,pop rock,Groupie Love (feat. A$AP Rocky),Lana Del Rey,65,0.359,0.6,9,-7.317,1,0.0398,0.113,1.32e-06,0.0952,0.195,175.894,264038,4
03i3PNDGXr7PehLr7XmS58,memphis hip hop,Trappin N Rappin,Big Scarr,0,0.799,0.603,1,-7.917,1,0.129,0.0368,0.0,0.188,0.282,124.054,177984,4
03jdl5GTBhKsgB1Yw8mVPh,punk,In Between,Beartooth,67,0.462,0.972,7,-2.642,0,0.138,0.00285,0.0,0.666,0.449,128.092,213576,4
03kEBs0nL6OBpLVzsI5npV,"glam metal, glam metal",Fever,Judas Priest,24,0.517,0.528,2,-12.283,1,0.0318,0.0149,0.000221,0.125,0.348,111.512,321493,4
03kIYcicV5lUYTuGdD0Xxy,lo-fi study,Carried Away,goosetaf,31,0.657,0.274,4,-11.916,0,0.0356,0.844,0.931,0.115,0.106,75.018,115200,4
03kU5pXSAa9wJxSxDg9LzJ,australian dance,Dance More,S3RL,26,0.377,0.962,2,-0.542,1,0.189,0.0371,0.000123,0.109,0.377,175.027,180959,4
03kquZWZkEvY3D045xE2lq,background piano,Ev'rybody Loves Somebody,Simon Schott,19,0.379,0.0585,2,-25.582,0,0.0419,0.995,0.943,0.0981,0.361,113.002,103533,4
03lVH8AlfGRaE4qmkUCVQB,german dance,"Anyplace, Anywhere, Anytime - Special 12"" Dance Mix",Nena,31,0.526,0.807,4,-9.752,0,0.0487,0.00102,0.00368,0.176,0.359,101.724,437427,4
03m2IRqsyrKLqz5haT8fmS,motown,Someday At Christmas,Stevie Wonder,0,0.325,0.536,5,-6.04,1,0.0323,0.614,0.0,0.251,0.218,101.483,169293,4
03nDUWBETkIpt6bNcq5Yso,atl hip hop,Stir Fry,Migos,11,0.818,0.817,2,-5.401,1,0.282,0.00521,0.0,0.17,0.527,181.925,192267,4
03nPEoQOYMuDe7KmGljpmd,pop rap,"No Brainer (feat. Justin Bieber, Chance the Rapper & Quavo)",DJ Khaled,58,0.527,0.761,0,-4.708,1,0.341,0.073,0.0,0.0865,0.653,135.543,260000,5
03obDbgBJszoFnutoBTCxz,jazz blues,Hamp's Blues,Hampton Hawes Trio,33,0.531,0.415,3,-17.341,1,0.0394,0.881,0.961,0.259,0.919,121.525,220160,4
03pDCJNXCH3PmIXzzBQTUR,detroit trap,Bin Laden,Trdee,8,0.626,0.46,2,-11.919,1,0.318,0.081,4.54e-05,0.2,0.233,122.621,146129,5
03pF7ThPD6rWu0N6GuO03F,Abstract,SIX DIMES,justicexavier,50,0.665,0.499,5,-12.423,0,0.324,0.412,0.0,0.162,0.786,75.419,117097,4
03pRJFpNsr2VdfzU5cn9H2,australian house,I Hate That You're Happy,Tiny Little Houses,43,0.46,0.246,10,-7.292,1,0.0384,0.761,0.00148,0.0949,0.285,89.081,201241,4
03q223ZJNKvAfmqrWX8VDd,uk hip hop,Frontline,Pa Salieu,0,0.594,0.705,1,-4.583,0,0.183,0.109,1.2e-05,0.175,0.207,127.708,201108,5
03rcC8SVxCa9UdY5qgkITe,pluggnb,Not PLaying,Playboi Carti,61,0.815,0.762,2,-5.045,1,0.219,0.00821,0.0,0.337,0.317,140.092,130306,4
03rcHRFiUqwbNeQcat6XQb,singer-songwriter,Shivers,Ed Sheeran,0,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,4
03tqyYWC9Um2ZqU0ZN849H,rap,No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,78,0.76,0.595,1,-6.366,1,0.0391,0.00544,0.0,0.241,0.361,131.497,263773,4
03vMp1Ek9hV310Z5Sfr98A,"philly rap, rage rap",P2,Lil Uzi Vert,6,0.775,0.72,11,-5.353,0,0.193,0.0236,0.0,0.114,0.49,155.086,234627,4
03vzgHaHElSi7hdbSULwgJ,singer-songwriter,Merry Christmas,Ed Sheeran,1,0.594,0.935,0,-2.018,1,0.0357,0.243,2.36e-06,0.102,0.602,113.99,208547,4
03wKMRNYVvw6s9nm4I4jUS,"neo r&b, synthpop",Wolf Like Me,TV On The Radio,61,0.363,0.787,7,-5.071,1,0.0429,0.00176,0.00445,0.531,0.202,175.919,279293,4
03wqekQlj9rtGoM6QXhfhi,uk hip hop,Tiny Dancer (Hold Me Closer),Ironik,0,0.608,0.867,0,-6.558,1,0.269,0.106,0.0,0.202,0.72,94.777,190867,4
03xDXxX9yf1j0mdMyEgnSH,western swing,If I Wrote A Song (About Our Love Affair),Big Sandy & His Fly-Rite Boys,3,0.809,0.505,0,-13.317,1,0.0485,0.621,0.0,0.113,0.883,108.747,168520,4
03yOjwHoOPDlTUg0NRxN6t,"madchester, madchester",Cemetry Gates - 2011 Remaster,The Smiths,63,0.55,0.796,7,-7.007,1,0.0306,0.151,0.0,0.222,0.622,105.354,161040,4
03zKaDgT5rL9eYTm2c0WTX,hardcore hip hop,Part II,Method Man,41,0.775,0.837,10,-4.965,0,0.39,0.0383,0.0,0.315,0.807,95.86,244600,4
03zvZ2VdzYfp5tK5zpGaNI,slap house,Mad Donna,Giorgio Gee,0,0.836,0.876,5,-3.544,0,0.131,0.236,0.249,0.154,0.714,126.002,124915,4
042F54mLHKshvFNHlNpWEE,memphis hip hop,Hip Hop Voodoo,MJG,13,0.806,0.825,9,-4.241,0,0.302,0.0906,0.0,0.219,0.649,90.066,271267,4
042v1NacbKJzCyi6nBme7T,british soul,Mr. Soul,Buffalo Springfield,60,0.674,0.706,9,-9.012,1,0.0384,0.108,6.48e-06,0.114,0.961,133.789,172400,4
043bfUkTydw0xJ5JjOT91w,electro house,Don't You Worry Child,Swedish House Mafia,62,0.632,0.88,2,-4.051,1,0.0463,0.0144,0.0021,0.118,0.338,129.007,403493,4
0447V6bjlw5ERYGu3BEBnB,neo soul,Buddy,Musiq Soulchild,50,0.735,0.839,6,-4.705,0,0.271,0.0534,0.0,0.0942,0.834,89.942,223813,4
044ibBYidJScAX8QNkbmpI,glam metal,The Dark,Metal Church,30,0.492,0.947,4,-9.013,1,0.0624,0.000207,0.00239,0.185,0.285,104.462,252200,4
048QJzWMBYTUfcYUxsmDWE,smooth soul,Street Life - Edit,Randy Crawford,0,0.55,0.548,5,-11.171,0,0.0719,0.258,4.12e-05,0.36,0.819,111.612,289333,4
048xdJ9dhyb9Lh7NAnoPTl,jazz funk,Give Me the Night - Chill Night Mix,Randy Crawford,49,0.718,0.351,4,-13.064,0,0.0406,0.000959,0.0548,0.0499,0.272,98.019,285893,4
04BB5d9cAgns2gWXgWnf0e,"australian dance, australian dance",I Like to Dance,Alex the Astronaut,15,0.38,0.426,0,-6.251,1,0.0345,0.872,0.0,0.106,0.324,83.121,208916,4
04CiBOglBj1Rxqrblbrrcu,dutch trance,The Sound Of Goodbye (Mix Cut),Armin van Buuren,38,0.525,0.984,8,-3.83,0,0.0425,0.000239,0.647,0.297,0.124,134.764,102938,4
04DfsjxlbiIME3DEvJ4dS0,hardcore hip hop,Freestyle,Jadakiss,13,0.454,0.839,2,-6.562,1,0.441,0.135,0.000914,0.598,0.766,96.743,104547,4
04DplA83rbqQVqWjPFYSpC,lo-fi beats,Tender Mind,lukayo,42,0.585,0.233,3,-21.129,0,0.162,0.936,0.902,0.147,0.254,136.649,113250,4
04F0Br2YN2k79t8lcqJOKZ,viral rap,Die Ehrengönner Hymne,"Lukas, Der Rapper",19,0.803,0.446,6,-11.685,1,0.244,0.327,0.0,0.0458,0.538,99.997,200256,4
04FXF9tLQvYzc9ZWnTpaA3,hip pop,Get It Poppin' (feat. Nelly) - Serban Main 4/20/05,Fat Joe,48,0.906,0.551,10,-7.439,0,0.356,0.0879,0.0,0.0661,0.554,100.773,205547,4
04IgJ57BQyj2f1jssk3gu9,tech house,In My House,Format:B,36,0.688,0.952,3,-4.169,0,0.0381,0.00579,0.933,0.304,0.44,124.007,232905,4
04JcH6JxmfbIJbCBdBspFg,viral rap,Tanjiro & Tomioka vs Akaza Rap. Los Recuerdos del Alma,Darckstar,31,0.722,0.88,8,-9.165,1,0.199,0.494,0.0,0.264,0.681,95.166,512842,4
04Kle6LV6KNABDb3D5G3Pv,country dawn,Dancin' Till Dawn,Mike Ryan,19,0.727,0.438,9,-9.394,0,0.0269,0.0744,0.0,0.16,0.649,104.874,247431,4
04LlgJH9Je4mr8923W2154,chicago rap,$WISH ft. G-Eazy and Chance The Rapper,VIC MENSA,18,0.768,0.869,10,-4.541,0,0.293,0.0958,0.0,0.258,0.735,160.15,225453,4
04MPnUpNYCSCllb5I2geRn,praise,God Is My Everything,Chicago Mass Choir,36,0.566,0.936,10,-6.726,0,0.0945,0.0485,0.0,0.966,0.672,189.232,407493,4
04PhxVr5GHEf3M5hMTEoWq,contemporary gospel,In the Word,Gospel Four,16,0.698,0.36,5,-11.771,0,0.0331,0.613,5.01e-05,0.0601,0.366,101.664,309933,3
04Ru7OjDdNGuwaGNml1gf3,irish rock,Zombie,The Cranberries,14,0.275,0.741,7,-5.117,1,0.0432,0.02,0.00783,0.366,0.206,166.835,305573,4
04S79at8vvTeTdH8kzJPY4,australian house,Dressing Up,The Wiggles,27,0.535,0.495,0,-7.506,1,0.0385,0.47,0.00204,0.121,0.685,145.475,137019,4
04TnFwWUPOD0xhOFzEjC1R,canadian hip hop,Say It,Tory Lanez,0,0.546,0.529,11,-10.511,0,0.0583,0.0869,6.37e-06,0.124,0.248,107.333,237787,4
04TxcBMe9dWfJJKbxpdT5t,country dawn,She Had Me at Heads Carolina,Cole Swindell,15,0.607,0.912,8,-3.449,1,0.0611,0.124,0.0,0.332,0.722,134.944,206107,4
04W9VXdNjsaZxpRID6KU9V,bubble trance,D.Trance Anthem - Remastered,Gary D.,18,0.664,0.993,9,-8.37,1,0.0649,0.037,0.856,0.126,0.101,159.981,485000,4
04WxWo7XeVyx22xEsrWRUb,"rap, rap, house",GOD'S COUNTRY,Travis Scott,83,0.624,0.65,2,-5.819,1,0.0358,0.0229,1.21e-05,0.145,0.138,150.048,127992,4
04YKpvzVwu3t7KhdropMUx,ambient worship,Moon Worship,Tor Lundvall,1,0.0614,0.102,1,-28.27,1,0.0571,0.963,0.882,0.117,0.0291,65.1,627400,3
04ZKBZTdyjHKilC6DCnFIu,detroit trap,Trap Back,Drego & Beno,16,0.808,0.767,5,-9.744,0,0.204,0.0174,0.0,0.162,0.641,123.444,140481,5
04aAxqtGp5pv12UXAg4pkq,punk,Centuries,Fall Out Boy,81,0.393,0.858,4,-2.868,0,0.0729,0.00359,0.0,0.102,0.56,176.042,228360,4
04aI0FBMStKl72KSdD0PeZ,glam punk,Run Rudolph Run,Slaughter & The Dogs,4,0.202,0.934,4,-2.882,0,0.0604,9.63e-05,9.51e-06,0.0394,0.676,158.48,222968,4
04bPa6WKvEBUKvHYyyHG7L,lo-fi sleep,Convention Power,Kato,45,0.618,0.0608,10,-24.318,0,0.0891,0.995,0.966,0.164,0.23,121.468,43183,4
04cCHKLR9MXbDxevUHSZs1,chicago soul,Your Man Is Home Tonight,Willie Clayton,19,0.68,0.794,0,-5.285,1,0.0892,0.0276,1.38e-06,0.332,0.629,97.998,301373,4
04gSahNsdUScq5mdvGVU9T,contemporary gospel,Southern Gospel,The Swon Brothers,27,0.556,0.559,0,-7.843,1,0.0284,0.123,0.0,0.0797,0.174,78.022,210698,4
04h5eiNPCIamo4UkGuZz9m,electra,Memory,BONNIE X CLYDE,51,0.688,0.701,11,-6.387,1,0.135,0.169,0.0,0.123,0.399,126.835,194062,4
04iVDwMhcE2mpq74jokaGc,australian rock,Humble,Wolfmother,29,0.383,0.757,2,-8.908,1,0.0536,0.0143,0.00682,0.117,0.685,83.414,206000,4
04iZzWnBZMhSDyStFaCtdV,"crunk, crunk",Amazin',Jeezy,47,0.659,0.673,7,-5.386,0,0.042,0.0484,0.0,0.347,0.353,142.48,256133,4
04ivKegJwhBZlD2CA6PGbd,reggae,Tu Pum Pum,KAROL G,1,0.755,0.829,4,-4.972,0,0.116,0.114,6.5e-06,0.205,0.734,89.597,221120,4
04jkk9HM7mTlCNTYhWUZBx,jazz funk,Don't Forget,Cory Henry,35,0.65,0.615,1,-10.402,1,0.044,0.184,0.000884,0.207,0.588,106.063,169577,4
04myU9kskAjqHDOmEAOoFJ,nyc rap,Whoopty,CJ,0,0.711,0.598,3,-7.621,0,0.182,0.19,0.0,0.15,0.737,140.175,123429,4
04nNAQq4CMIgcPGTWOpISW,glam metal,Paint it black,Smack,21,0.237,0.985,4,-2.584,0,0.0788,0.000498,0.0,0.107,0.423,171.776,196933,4
04nkfMS7rQmn0ywVD8iqtP,"urbano latino, urbano latino, trap latino",No Me Conoce - Remix,Jhayco,12,0.804,0.786,10,-3.837,0,0.0735,0.144,0.0,0.0928,0.575,91.992,309120,4
04pOwivngBnbkKoFgIhkjR,italian tech house,Techtonic - Original Mix,Helen Brown,0,0.833,0.995,2,-4.926,1,0.0699,0.00127,0.779,0.0788,0.659,125.011,361080,4
04snPwa78isR98PHe9PjbA,"conscious hip hop, hardcore hip hop",On My Block,Scarface,0,0.833,0.918,10,-3.053,1,0.176,0.177,0.0,0.0535,0.646,82.774,214533,4
04tsTNEcs0mhXyrstqOTjd,neo-classical,Illuminate,Jon Winterstein,53,0.0,0.00983,10,-28.262,0,0.0,0.992,0.903,0.106,0.0,0.0,147731,0
04u8JJN1TTwFrFkYnLlaPU,country rock,Close Enough to Perfect,Alabama,45,0.588,0.442,7,-9.71,1,0.0274,0.148,0.0,0.0445,0.402,135.476,212640,4
04uR2cdkgiaLIzebPcs25m,synthpop,Two Weeks,Grizzly Bear,71,0.526,0.723,5,-5.59,1,0.0294,0.3,0.00698,0.058,0.744,159.685,246213,4
04wHjM4scHt0ciqy0EB6PO,"canadian hip hop, conscious hip hop, underground hip hop",Reverse (Ft. G-Eazy),VIC MENSA,13,0.834,0.637,0,-6.437,1,0.15,0.037,0.0,0.179,0.247,144.991,209493,4
04xAdySr9NKLYeL7LVbDaw,dance pop,Take You Dancing,Jason Derulo,0,0.789,0.711,2,-4.248,1,0.041,0.0332,0.0,0.0876,0.753,112.985,190306,4
04xONVmIkNbcP5CPO2Sv0S,vocal jazz,When I Fall in Love,Renee Olstead,0,0.395,0.22,1,-10.641,1,0.0323,0.906,1.99e-05,0.0921,0.109,119.463,283093,4
04xV6DzDzE7TgWQKBGaC5E,alt z,Ground Zero,Parkway Drive,58,0.536,0.89,1,-3.4,0,0.053,4.89e-05,5.35e-05,0.0472,0.454,113.05,249306,4
04yQuQvRI2nVJLM0N9w2Eq,nyc rap,Whoopty,CJ,0,0.711,0.598,3,-7.621,0,0.182,0.19,0.0,0.15,0.737,140.175,123429,4
